T:	0.48	S:	3374	M:	3948	H:	1205	R:	89	L:	37
T:	0.495	S:	3374	M:	3324	H:	1205	R:	63	L:	36
T:	0.51	S:	3374	M:	3324	H:	1205	R:	63	L:	36
T:	0.525	S:	3374	M:	3324	H:	1205	R:	63	L:	36
T:	0.54	S:	3374	M:	3324	H:	1230	R:	63	L:	36
T:	0.555	S:	3374	M:	3324	H:	1230	R:	63	L:	36
T:	0.57	S:	3374	M:	3711	H:	1230	R:	79	L:	36
T:	0.585	S:	3374	M:	3711	H:	1230	R:	79	L:	36
T:	0.6	S:	3374	M:	3711	H:	1230	R:	79	L:	36
T:	0.615	S:	3374	M:	3711	H:	1230	R:	79	L:	36
T:	0.63	S:	3374	M:	3711	H:	1230	R:	79	L:	36
T:	0.645	S:	3374	M:	3711	H:	1230	R:	79	L:	36
T:	0.66	S:	3374	M:	3468	H:	1252	R:	69	L:	35
T:	0.675	S:	3374	M:	3468	H:	1252	R:	69	L:	35
T:	0.69	S:	3374	M:	3468	H:	1252	R:	69	L:	35
T:	0.705	S:	3374	M:	3468	H:	1252	R:	69	L:	35
T:	0.72	S:	3374	M:	3468	H:	1252	R:	69	L:	35
T:	0.735	S:	3374	M:	3348	H:	1276	R:	64	L:	33
T:	0.75	S:	3374	M:	3348	H:	1276	R:	64	L:	33
T:	0.765	S:	3374	M:	3348	H:	1276	R:	64	L:	33
T:	0.78	S:	3374	M:	3348	H:	1276	R:	64	L:	33
T:	0.795	S:	3374	M:	3348	H:	1276	R:	64	L:	33
T:	0.81	S:	3374	M:	3327	H:	1276	R:	63	L:	32
T:	0.825	S:	3374	M:	3327	H:	1276	R:	63	L:	32
T:	0.84	S:	3374	M:	3327	H:	1276	R:	63	L:	32
T:	0.855	S:	3374	M:	3327	H:	1294	R:	63	L:	32
T:	0.87	S:	3374	M:	3327	H:	1294	R:	63	L:	32
T:	0.885	S:	3374	M:	3327	H:	1294	R:	63	L:	32
T:	0.9	S:	3374	M:	3663	H:	1294	R:	77	L:	30
T:	0.915	S:	3374	M:	3663	H:	1294	R:	77	L:	30
T:	0.93	S:	3374	M:	3663	H:	1308	R:	77	L:	30
T:	0.945	S:	3374	M:	3663	H:	1308	R:	77	L:	30
T:	0.96	S:	3374	M:	3663	H:	1308	R:	77	L:	30
T:	0.975	S:	3374	M:	3588	H:	1308	R:	74	L:	29
T:	0.99	S:	3374	M:	3588	H:	1308	R:	74	L:	29
T:	1.005	S:	3374	M:	3588	H:	1308	R:	74	L:	29
T:	1.02	S:	3374	M:	3588	H:	1325	R:	74	L:	29
T:	1.035	S:	3374	M:	3588	H:	1325	R:	74	L:	29
T:	1.05	S:	3374	M:	3732	H:	1325	R:	80	L:	27
T:	1.065	S:	3374	M:	3732	H:	1325	R:	80	L:	27
T:	1.08	S:	3374	M:	3732	H:	1325	R:	80	L:	27
T:	1.095	S:	3374	M:	3732	H:	1325	R:	80	L:	27
T:	1.11	S:	3374	M:	3732	H:	1325	R:	80	L:	27
T:	1.125	S:	3374	M:	3732	H:	1325	R:	80	L:	27
T:	1.14	S:	3374	M:	3444	H:	1338	R:	68	L:	25
T:	1.155	S:	3374	M:	3444	H:	1338	R:	68	L:	25
T:	1.17	S:	3374	M:	3444	H:	1338	R:	68	L:	25
T:	1.185	S:	3374	M:	3444	H:	1338	R:	68	L:	25
T:	1.2	S:	3374	M:	3444	H:	1338	R:	68	L:	25
T:	1.215	S:	3374	M:	3375	H:	1357	R:	65	L:	23
T:	1.23	S:	3374	M:	3375	H:	1357	R:	65	L:	23
T:	1.245	S:	3374	M:	3375	H:	1357	R:	65	L:	23
T:	1.26	S:	3374	M:	3375	H:	1357	R:	65	L:	23
T:	1.275	S:	3374	M:	3375	H:	1357	R:	65	L:	23
T:	1.29	S:	3374	M:	3951	H:	1357	R:	89	L:	22
T:	1.305	S:	3374	M:	3951	H:	1357	R:	89	L:	22
T:	1.32	S:	3374	M:	3951	H:	1357	R:	89	L:	22
T:	1.335	S:	3374	M:	3951	H:	1380	R:	89	L:	22
T:	1.35	S:	3374	M:	3951	H:	1380	R:	89	L:	22
T:	1.365	S:	3374	M:	3951	H:	1380	R:	89	L:	22
T:	1.38	S:	3374	M:	3468	H:	1380	R:	69	L:	21
T:	1.395	S:	3374	M:	3468	H:	1380	R:	69	L:	21
T:	1.41	S:	3374	M:	3468	H:	1405	R:	69	L:	21
T:	1.425	S:	3374	M:	3468	H:	1405	R:	69	L:	21
T:	1.44	S:	3374	M:	3468	H:	1405	R:	69	L:	21
T:	1.455	S:	3374	M:	3732	H:	1405	R:	80	L:	20
T:	1.47	S:	3374	M:	3732	H:	1405	R:	80	L:	20
T:	1.485	S:	3374	M:	3732	H:	1405	R:	80	L:	20
T:	1.5	S:	3374	M:	3732	H:	1439	R:	80	L:	20
T:	1.515	S:	3374	M:	3732	H:	1439	R:	80	L:	20
T:	1.53	S:	3374	M:	3399	H:	1439	R:	66	L:	21
T:	1.545	S:	3374	M:	3399	H:	1439	R:	66	L:	21
T:	1.56	S:	3374	M:	3399	H:	1439	R:	66	L:	21
T:	1.575	S:	3374	M:	3399	H:	1439	R:	66	L:	21
T:	1.59	S:	3374	M:	3399	H:	1439	R:	66	L:	21
T:	1.605	S:	3374	M:	3399	H:	1439	R:	66	L:	21
T:	1.62	S:	3374	M:	3255	H:	1478	R:	60	L:	22
T:	1.635	S:	3374	M:	3255	H:	1478	R:	60	L:	22
T:	1.65	S:	3374	M:	3255	H:	1478	R:	60	L:	22
T:	1.665	S:	3374	M:	3255	H:	1478	R:	60	L:	22
T:	1.68	S:	3374	M:	3255	H:	1478	R:	60	L:	22
T:	1.695	S:	3374	M:	3567	H:	1478	R:	73	L:	24
T:	1.71	S:	3374	M:	3567	H:	1478	R:	73	L:	24
T:	1.725	S:	3374	M:	3567	H:	1478	R:	73	L:	24
T:	1.74	S:	3374	M:	3567	H:	1517	R:	73	L:	24
T:	1.755	S:	3374	M:	3567	H:	1517	R:	73	L:	24
T:	1.77	S:	3374	M:	3300	H:	1517	R:	62	L:	26
T:	1.785	S:	3374	M:	3300	H:	1517	R:	62	L:	26
T:	1.8	S:	3374	M:	3300	H:	1517	R:	62	L:	26
T:	1.815	S:	3374	M:	3300	H:	1543	R:	62	L:	26
T:	1.83	S:	3374	M:	3300	H:	1543	R:	62	L:	26
T:	1.845	S:	3374	M:	3300	H:	1543	R:	62	L:	26
T:	1.86	S:	3374	M:	3399	H:	1543	R:	66	L:	26
T:	1.875	S:	3374	M:	3399	H:	1543	R:	66	L:	26
T:	1.89	S:	3374	M:	3399	H:	1543	R:	66	L:	26
T:	1.905	S:	3374	M:	3399	H:	1543	R:	66	L:	26
T:	1.92	S:	3374	M:	3399	H:	1543	R:	66	L:	26
T:	1.935	S:	3374	M:	3492	H:	1565	R:	70	L:	28
T:	1.95	S:	3374	M:	3492	H:	1565	R:	70	L:	28
T:	1.965	S:	3374	M:	3492	H:	1565	R:	70	L:	28
T:	1.98	S:	3374	M:	3492	H:	1565	R:	70	L:	28
T:	1.995	S:	3374	M:	3492	H:	1565	R:	70	L:	28
T:	2.01	S:	3374	M:	3660	H:	1591	R:	77	L:	30
T:	2.025	S:	3374	M:	3660	H:	1591	R:	77	L:	30
T:	2.04	S:	3374	M:	3660	H:	1591	R:	77	L:	30
T:	2.055	S:	3374	M:	3660	H:	1591	R:	77	L:	30
T:	2.07	S:	3374	M:	3660	H:	1591	R:	77	L:	30
T:	2.085	S:	3374	M:	3660	H:	1591	R:	77	L:	30
T:	2.1	S:	3374	M:	3372	H:	1619	R:	65	L:	31
T:	2.115	S:	3374	M:	3372	H:	1619	R:	65	L:	31
T:	2.13	S:	3374	M:	3372	H:	1619	R:	65	L:	31
T:	2.145	S:	3374	M:	3372	H:	1619	R:	65	L:	31
T:	2.16	S:	3374	M:	3372	H:	1619	R:	65	L:	31
T:	2.175	S:	3374	M:	3495	H:	1619	R:	70	L:	33
T:	2.19	S:	3374	M:	3495	H:	1619	R:	70	L:	33
T:	2.205	S:	3374	M:	3495	H:	1619	R:	70	L:	33
T:	2.22	S:	3374	M:	3495	H:	1665	R:	70	L:	33
T:	2.235	S:	3374	M:	3495	H:	1665	R:	70	L:	33
T:	2.25	S:	3374	M:	4116	H:	1665	R:	96	L:	35
T:	2.265	S:	3374	M:	4116	H:	1665	R:	96	L:	35
T:	2.28	S:	3374	M:	4116	H:	1665	R:	96	L:	35
T:	2.295	S:	3374	M:	4116	H:	1713	R:	96	L:	35
T:	2.31	S:	3374	M:	4116	H:	1713	R:	96	L:	35
T:	2.325	S:	3374	M:	4116	H:	1713	R:	96	L:	35
T:	2.34	S:	3374	M:	3396	H:	1713	R:	66	L:	36
T:	2.355	S:	3374	M:	3396	H:	1713	R:	66	L:	36
T:	2.37	S:	3374	M:	3396	H:	1713	R:	66	L:	36
T:	2.385	S:	3374	M:	3396	H:	1713	R:	66	L:	36
T:	2.4	S:	3374	M:	3396	H:	1713	R:	66	L:	36
T:	2.415	S:	3374	M:	3375	H:	1757	R:	65	L:	38
T:	2.43	S:	3374	M:	3375	H:	1757	R:	65	L:	38
T:	2.445	S:	3374	M:	3375	H:	1757	R:	65	L:	38
T:	2.46	S:	3374	M:	3375	H:	1757	R:	65	L:	38
T:	2.475	S:	3374	M:	3375	H:	1757	R:	65	L:	38
T:	2.49	S:	3374	M:	3711	H:	1847	R:	79	L:	40
T:	2.505	S:	3374	M:	3711	H:	1847	R:	79	L:	40
T:	2.52	S:	3374	M:	3711	H:	1847	R:	79	L:	40
T:	2.535	S:	3374	M:	3711	H:	1847	R:	79	L:	40
T:	2.55	S:	3374	M:	3711	H:	1847	R:	79	L:	40
T:	2.565	S:	3374	M:	3711	H:	1847	R:	79	L:	40
T:	2.58	S:	3374	M:	3348	H:	2004	R:	64	L:	42
T:	2.595	S:	3374	M:	3348	H:	2004	R:	64	L:	42
T:	2.61	S:	3374	M:	3348	H:	2004	R:	64	L:	42
T:	2.625	S:	3374	M:	3348	H:	2004	R:	64	L:	42
T:	2.64	S:	3374	M:	3348	H:	2004	R:	64	L:	42
T:	2.655	S:	3374	M:	3375	H:	2004	R:	65	L:	41
T:	2.67	S:	3374	M:	3375	H:	2004	R:	65	L:	41
T:	2.685	S:	3374	M:	3375	H:	2004	R:	65	L:	41
T:	2.7	S:	3184	M:	3375	H:	2560	R:	65	L:	41
T:	2.715	S:	3184	M:	3375	H:	2560	R:	65	L:	41
T:	2.73	S:	3184	M:	3522	H:	2560	R:	71	L:	42
T:	2.745	S:	3184	M:	3522	H:	2560	R:	71	L:	42
T:	2.76	S:	3184	M:	3522	H:	2560	R:	71	L:	42
T:	2.775	S:	2294	M:	3522	H:	3240	R:	71	L:	42
T:	2.79	S:	2294	M:	3522	H:	3240	R:	71	L:	42
T:	2.805	S:	2294	M:	3522	H:	3240	R:	71	L:	42
T:	2.82	S:	2294	M:	4407	H:	3240	R:	108	L:	42
T:	2.835	S:	2294	M:	4407	H:	3240	R:	108	L:	42
T:	2.85	S:	2294	M:	4407	H:	3240	R:	108	L:	42
T:	2.865	S:	2294	M:	4407	H:	3240	R:	108	L:	42
T:	2.88	S:	2294	M:	4407	H:	3240	R:	108	L:	42
T:	2.895	S:	2294	M:	3615	H:	3430	R:	75	L:	43
T:	2.91	S:	2294	M:	3615	H:	3430	R:	75	L:	43
T:	2.925	S:	2294	M:	3615	H:	3430	R:	75	L:	43
T:	2.94	S:	2294	M:	3615	H:	3430	R:	75	L:	43
T:	2.955	S:	2294	M:	3615	H:	3430	R:	75	L:	43
T:	2.97	S:	2294	M:	3525	H:	3493	R:	71	L:	41
T:	2.985	S:	2294	M:	3525	H:	3493	R:	71	L:	41
T:	3	S:	2294	M:	3525	H:	3493	R:	71	L:	41
T:	3.015	S:	2294	M:	3525	H:	3493	R:	71	L:	41
T:	3.03	S:	2294	M:	3525	H:	3493	R:	71	L:	41
T:	3.045	S:	2294	M:	3525	H:	3493	R:	71	L:	41
T:	3.06	S:	2294	M:	3876	H:	3493	R:	86	L:	40
T:	3.075	S:	2294	M:	3876	H:	3493	R:	86	L:	40
T:	3.09	S:	2294	M:	3876	H:	3495	R:	86	L:	40
T:	3.105	S:	2294	M:	3876	H:	3495	R:	86	L:	40
T:	3.12	S:	2294	M:	3876	H:	3495	R:	86	L:	40
T:	3.135	S:	2294	M:	3156	H:	3495	R:	56	L:	40
T:	3.15	S:	2294	M:	3156	H:	3495	R:	56	L:	40
T:	3.165	S:	2294	M:	3156	H:	3495	R:	56	L:	40
T:	3.18	S:	2294	M:	3156	H:	3422	R:	56	L:	40
T:	3.195	S:	2294	M:	3156	H:	3422	R:	56	L:	40
T:	3.21	S:	2294	M:	3474	H:	3422	R:	69	L:	38
T:	3.225	S:	2294	M:	3474	H:	3422	R:	69	L:	38
T:	3.24	S:	2294	M:	3474	H:	3422	R:	69	L:	38
T:	3.255	S:	2294	M:	3474	H:	3422	R:	69	L:	38
T:	3.27	S:	2294	M:	3474	H:	3422	R:	69	L:	38
T:	3.285	S:	2294	M:	3474	H:	3422	R:	69	L:	38
T:	3.3	S:	2294	M:	3420	H:	3281	R:	67	L:	37
T:	3.315	S:	2294	M:	3420	H:	3281	R:	67	L:	37
T:	3.33	S:	2294	M:	3420	H:	3281	R:	67	L:	37
T:	3.345	S:	2294	M:	3420	H:	3281	R:	67	L:	37
T:	3.36	S:	2294	M:	3420	H:	3281	R:	67	L:	37
T:	3.375	S:	2294	M:	3279	H:	2965	R:	61	L:	35
T:	3.39	S:	2294	M:	3279	H:	2965	R:	61	L:	35
T:	3.405	S:	2294	M:	3279	H:	2965	R:	61	L:	35
T:	3.42	S:	2294	M:	3279	H:	2965	R:	61	L:	35
T:	3.435	S:	2294	M:	3279	H:	2965	R:	61	L:	35
T:	3.45	S:	2294	M:	3447	H:	2965	R:	68	L:	34
T:	3.465	S:	2294	M:	3447	H:	2965	R:	68	L:	34
T:	3.48	S:	2294	M:	3447	H:	2965	R:	68	L:	34
T:	3.495	S:	3374	M:	3447	H:	2387	R:	68	L:	34
T:	3.51	S:	3374	M:	3447	H:	2387	R:	68	L:	34
T:	3.525	S:	3374	M:	3447	H:	2387	R:	68	L:	34
T:	3.54	S:	3374	M:	3351	H:	2387	R:	64	L:	33
T:	3.555	S:	3374	M:	3351	H:	2387	R:	64	L:	33
T:	3.57	S:	3374	M:	3351	H:	2029	R:	64	L:	33
T:	3.585	S:	3374	M:	3351	H:	2029	R:	64	L:	33
T:	3.6	S:	3374	M:	3351	H:	2029	R:	64	L:	33
T:	3.615	S:	3374	M:	3906	H:	2029	R:	87	L:	31
T:	3.63	S:	3374	M:	3906	H:	2029	R:	87	L:	31
T:	3.645	S:	3374	M:	3906	H:	2029	R:	87	L:	31
T:	3.66	S:	3374	M:	3906	H:	1837	R:	87	L:	31
T:	3.675	S:	3374	M:	3906	H:	1837	R:	87	L:	31
T:	3.69	S:	3374	M:	3399	H:	1837	R:	66	L:	31
T:	3.705	S:	3374	M:	3399	H:	1837	R:	66	L:	31
T:	3.72	S:	3374	M:	3399	H:	1837	R:	66	L:	31
T:	3.735	S:	3374	M:	3399	H:	1837	R:	66	L:	31
T:	3.75	S:	3374	M:	3399	H:	1837	R:	66	L:	31
T:	3.765	S:	3374	M:	3399	H:	1837	R:	66	L:	31
T:	3.78	S:	3374	M:	3207	H:	1663	R:	58	L:	31
T:	3.795	S:	3374	M:	3207	H:	1663	R:	58	L:	31
T:	3.81	S:	3374	M:	3207	H:	1663	R:	58	L:	31
T:	3.825	S:	3374	M:	3207	H:	1663	R:	58	L:	31
T:	3.84	S:	3374	M:	3207	H:	1663	R:	58	L:	31
T:	3.855	S:	3374	M:	3423	H:	1559	R:	67	L:	32
T:	3.87	S:	3374	M:	3423	H:	1559	R:	67	L:	32
T:	3.885	S:	3374	M:	3423	H:	1559	R:	67	L:	32
T:	3.9	S:	3374	M:	3423	H:	1559	R:	67	L:	32
T:	3.915	S:	3374	M:	3423	H:	1559	R:	67	L:	32
T:	3.93	S:	3374	M:	3636	H:	1559	R:	76	L:	33
T:	3.945	S:	3374	M:	3636	H:	1559	R:	76	L:	33
T:	3.96	S:	3374	M:	3636	H:	1559	R:	76	L:	33
T:	3.975	S:	3374	M:	3636	H:	1470	R:	76	L:	33
T:	3.99	S:	3374	M:	3636	H:	1470	R:	76	L:	33
T:	4.005	S:	3374	M:	3636	H:	1470	R:	76	L:	33
T:	4.02	S:	3374	M:	4140	H:	1470	R:	97	L:	33
T:	4.035	S:	3374	M:	4140	H:	1470	R:	97	L:	33
T:	4.05	S:	3374	M:	4140	H:	1441	R:	97	L:	33
T:	4.065	S:	3374	M:	4140	H:	1441	R:	97	L:	33
T:	4.08	S:	3374	M:	4140	H:	1441	R:	97	L:	33
T:	4.095	S:	3374	M:	3684	H:	1441	R:	78	L:	33
T:	4.11	S:	3374	M:	3684	H:	1441	R:	78	L:	33
T:	4.125	S:	3374	M:	3684	H:	1441	R:	78	L:	33
T:	4.14	S:	3374	M:	3684	H:	1413	R:	78	L:	33
T:	4.155	S:	3374	M:	3684	H:	1413	R:	78	L:	33
T:	4.17	S:	3374	M:	3372	H:	1413	R:	65	L:	34
T:	4.185	S:	3374	M:	3372	H:	1413	R:	65	L:	34
T:	4.2	S:	3374	M:	3372	H:	1413	R:	65	L:	34
T:	4.215	S:	3374	M:	3372	H:	1413	R:	65	L:	34
T:	4.23	S:	3374	M:	3372	H:	1413	R:	65	L:	34
T:	4.245	S:	3374	M:	3372	H:	1413	R:	65	L:	34
T:	4.26	S:	3374	M:	3471	H:	1439	R:	69	L:	34
T:	4.275	S:	3374	M:	3471	H:	1439	R:	69	L:	34
T:	4.29	S:	3374	M:	3471	H:	1439	R:	69	L:	34
T:	4.305	S:	3374	M:	3471	H:	1439	R:	69	L:	34
T:	4.32	S:	3374	M:	3471	H:	1439	R:	69	L:	34
T:	4.335	S:	3374	M:	3636	H:	1466	R:	76	L:	35
T:	4.35	S:	3374	M:	3636	H:	1466	R:	76	L:	35
T:	4.365	S:	3374	M:	3636	H:	1466	R:	76	L:	35
T:	4.38	S:	3374	M:	3636	H:	1466	R:	76	L:	35
T:	4.395	S:	3374	M:	3636	H:	1466	R:	76	L:	35
T:	4.41	S:	3374	M:	3492	H:	1466	R:	70	L:	35
T:	4.425	S:	3374	M:	3492	H:	1466	R:	70	L:	35
T:	4.44	S:	3374	M:	3492	H:	1466	R:	70	L:	35
T:	4.455	S:	3374	M:	3492	H:	1502	R:	70	L:	35
T:	4.47	S:	3374	M:	3492	H:	1502	R:	70	L:	35
T:	4.485	S:	3374	M:	3492	H:	1502	R:	70	L:	35
T:	4.5	S:	3374	M:	3636	H:	1502	R:	76	L:	35
T:	4.515	S:	3374	M:	3636	H:	1502	R:	76	L:	35
T:	4.53	S:	3374	M:	3636	H:	1547	R:	76	L:	35
T:	4.545	S:	3374	M:	3636	H:	1547	R:	76	L:	35
T:	4.56	S:	3374	M:	3636	H:	1547	R:	76	L:	35
T:	4.575	S:	3374	M:	3471	H:	1547	R:	69	L:	34
T:	4.59	S:	3374	M:	3471	H:	1547	R:	69	L:	34
T:	4.605	S:	3374	M:	3471	H:	1547	R:	69	L:	34
T:	4.62	S:	3374	M:	3471	H:	1547	R:	69	L:	34
T:	4.635	S:	3374	M:	3471	H:	1547	R:	69	L:	34
T:	4.65	S:	3374	M:	3372	H:	1610	R:	65	L:	34
T:	4.665	S:	3374	M:	3372	H:	1610	R:	65	L:	34
T:	4.68	S:	3374	M:	3372	H:	1610	R:	65	L:	34
T:	4.695	S:	3374	M:	3372	H:	1610	R:	65	L:	34
T:	4.71	S:	3374	M:	3372	H:	1610	R:	65	L:	34
T:	4.725	S:	3374	M:	3372	H:	1610	R:	65	L:	34
T:	4.74	S:	3374	M:	3348	H:	1700	R:	64	L:	34
T:	4.755	S:	3374	M:	3348	H:	1700	R:	64	L:	34
T:	4.77	S:	3374	M:	3348	H:	1700	R:	64	L:	34
T:	4.785	S:	3374	M:	3348	H:	1700	R:	64	L:	34
T:	4.8	S:	3374	M:	3348	H:	1700	R:	64	L:	34
T:	4.815	S:	3374	M:	3783	H:	1700	R:	82	L:	35
T:	4.83	S:	3374	M:	3783	H:	1700	R:	82	L:	35
T:	4.845	S:	3374	M:	3783	H:	1700	R:	82	L:	35
T:	4.86	S:	3374	M:	3783	H:	1815	R:	82	L:	35
T:	4.875	S:	3374	M:	3783	H:	1815	R:	82	L:	35
T:	4.89	S:	3374	M:	3447	H:	1815	R:	68	L:	36
T:	4.905	S:	3374	M:	3447	H:	1815	R:	68	L:	36
T:	4.92	S:	3374	M:	3447	H:	1815	R:	68	L:	36
T:	4.935	S:	3374	M:	3447	H:	1939	R:	68	L:	36
T:	4.95	S:	3374	M:	3447	H:	1939	R:	68	L:	36
T:	4.965	S:	3374	M:	3447	H:	1939	R:	68	L:	36
T:	4.98	S:	3374	M:	3348	H:	1939	R:	64	L:	35
T:	4.995	S:	3374	M:	3348	H:	1939	R:	64	L:	35
T:	5.01	S:	3374	M:	3348	H:	1939	R:	64	L:	35
T:	5.025	S:	3374	M:	3348	H:	1939	R:	64	L:	35
T:	5.04	S:	3374	M:	3348	H:	1939	R:	64	L:	35
T:	5.055	S:	3374	M:	3303	H:	2077	R:	62	L:	35
T:	5.07	S:	3374	M:	3303	H:	2077	R:	62	L:	35
T:	5.085	S:	3374	M:	3303	H:	2077	R:	62	L:	35
T:	5.1	S:	3374	M:	3303	H:	2077	R:	62	L:	35
T:	5.115	S:	3374	M:	3303	H:	2077	R:	62	L:	35
T:	5.13	S:	3374	M:	3639	H:	2215	R:	76	L:	35
T:	5.145	S:	3374	M:	3639	H:	2215	R:	76	L:	35
T:	5.16	S:	3374	M:	3639	H:	2215	R:	76	L:	35
T:	5.175	S:	3374	M:	3639	H:	2215	R:	76	L:	35
T:	5.19	S:	3374	M:	3639	H:	2215	R:	76	L:	35
T:	5.205	S:	3374	M:	3639	H:	2215	R:	76	L:	35
T:	5.22	S:	3374	M:	3228	H:	2331	R:	59	L:	36
T:	5.235	S:	3374	M:	3228	H:	2331	R:	59	L:	36
T:	5.25	S:	3374	M:	3228	H:	2331	R:	59	L:	36
T:	5.265	S:	3374	M:	3228	H:	2331	R:	59	L:	36
T:	5.28	S:	3374	M:	3228	H:	2331	R:	59	L:	36
T:	5.295	S:	3374	M:	3183	H:	2331	R:	57	L:	36
T:	5.31	S:	3374	M:	3183	H:	2331	R:	57	L:	36
T:	5.325	S:	3374	M:	3183	H:	2331	R:	57	L:	36
T:	5.34	S:	3374	M:	3183	H:	2428	R:	57	L:	36
T:	5.355	S:	3374	M:	3183	H:	2428	R:	57	L:	36
T:	5.37	S:	3374	M:	3759	H:	2428	R:	81	L:	36
T:	5.385	S:	3374	M:	3759	H:	2428	R:	81	L:	36
T:	5.4	S:	3374	M:	3759	H:	2428	R:	81	L:	36
T:	5.415	S:	3316	M:	3759	H:	2507	R:	81	L:	36
T:	5.43	S:	3316	M:	3759	H:	2507	R:	81	L:	36
T:	5.445	S:	3316	M:	3759	H:	2507	R:	81	L:	36
T:	5.46	S:	3316	M:	3780	H:	2507	R:	82	L:	36
T:	5.475	S:	3316	M:	3780	H:	2507	R:	82	L:	36
T:	5.49	S:	3316	M:	3780	H:	2507	R:	82	L:	36
T:	5.505	S:	3316	M:	3780	H:	2507	R:	82	L:	36
T:	5.52	S:	3316	M:	3780	H:	2507	R:	82	L:	36
T:	5.535	S:	3176	M:	3252	H:	2563	R:	60	L:	37
T:	5.55	S:	3176	M:	3252	H:	2563	R:	60	L:	37
T:	5.565	S:	3176	M:	3252	H:	2563	R:	60	L:	37
T:	5.58	S:	3176	M:	3252	H:	2563	R:	60	L:	37
T:	5.595	S:	3176	M:	3252	H:	2563	R:	60	L:	37
T:	5.61	S:	3016	M:	3528	H:	2627	R:	71	L:	37
T:	5.625	S:	3016	M:	3528	H:	2627	R:	71	L:	37
T:	5.64	S:	3016	M:	3528	H:	2627	R:	71	L:	37
T:	5.655	S:	3016	M:	3528	H:	2627	R:	71	L:	37
T:	5.67	S:	3016	M:	3528	H:	2627	R:	71	L:	37
T:	5.685	S:	3016	M:	3528	H:	2627	R:	71	L:	37
T:	5.7	S:	3016	M:	3516	H:	2627	R:	71	L:	38
T:	5.715	S:	3016	M:	3516	H:	2627	R:	71	L:	38
T:	5.73	S:	2886	M:	3516	H:	2679	R:	71	L:	38
T:	5.745	S:	2886	M:	3516	H:	2679	R:	71	L:	38
T:	5.76	S:	2886	M:	3516	H:	2679	R:	71	L:	38
T:	5.775	S:	2886	M:	3660	H:	2679	R:	77	L:	37
T:	5.79	S:	2886	M:	3660	H:	2679	R:	77	L:	37
T:	5.805	S:	2886	M:	3660	H:	2679	R:	77	L:	37
T:	5.82	S:	2791	M:	3660	H:	2717	R:	77	L:	37
T:	5.835	S:	2791	M:	3660	H:	2717	R:	77	L:	37
T:	5.85	S:	2791	M:	3567	H:	2717	R:	73	L:	37
T:	5.865	S:	2791	M:	3567	H:	2717	R:	73	L:	37
T:	5.88	S:	2791	M:	3567	H:	2717	R:	73	L:	37
T:	5.895	S:	2791	M:	3567	H:	2717	R:	73	L:	37
T:	5.91	S:	2791	M:	3567	H:	2717	R:	73	L:	37
T:	5.925	S:	2791	M:	3567	H:	2717	R:	73	L:	37
T:	5.94	S:	2691	M:	3516	H:	2757	R:	71	L:	37
T:	5.955	S:	2691	M:	3516	H:	2757	R:	71	L:	37
T:	5.97	S:	2691	M:	3516	H:	2757	R:	71	L:	37
T:	5.985	S:	2691	M:	3516	H:	2757	R:	71	L:	37
T:	6	S:	2691	M:	3516	H:	2757	R:	71	L:	37
